date,score,percent
2022-08-23,10.0,14.285714285714285
2022-08-24,10.0,14.285714285714285
2022-08-25,30.0,42.857142857142854
2022-08-26,20.0,28.57142857142857
2022-08-29,20.0,28.57142857142857
2022-08-30,-40.0,-57.14285714285714
2022-08-31,-40.0,-57.14285714285714
2022-09-01,-40.0,-57.14285714285714
2022-09-02,-20.0,-28.57142857142857
2022-09-06,-50.0,-71.42857142857143
2022-09-07,-30.0,-42.857142857142854
2022-09-08,-30.0,-42.857142857142854
2022-09-09,-20.0,-28.57142857142857
2022-09-12,-20.0,-28.57142857142857
2022-09-13,-50.0,-71.42857142857143
2022-09-14,-50.0,-71.42857142857143
2022-09-15,-50.0,-71.42857142857143
2022-09-16,-50.0,-71.42857142857143
2022-09-19,-40.0,-57.14285714285714
2022-09-20,-20.0,-28.57142857142857
2022-09-21,-50.0,-71.42857142857143
2022-09-22,-40.0,-57.14285714285714
2022-09-23,-70.0,-100.0
2022-09-26,-70.0,-100.0
2022-09-27,-60.0,-85.71428571428571
2022-09-28,-30.0,-42.857142857142854
2022-09-29,-50.0,-71.42857142857143
2022-09-30,-50.0,-71.42857142857143
2022-10-03,-30.0,-42.857142857142854
2022-10-04,-20.0,-28.57142857142857
2022-10-05,-20.0,-28.57142857142857
2022-10-06,-20.0,-28.57142857142857
2022-10-07,-20.0,-28.57142857142857
2022-10-10,-20.0,-28.57142857142857
2022-10-11,-20.0,-28.57142857142857
2022-10-12,-20.0,-28.57142857142857
2022-10-13,-20.0,-28.57142857142857
2022-10-14,-30.0,-42.857142857142854
2022-10-17,-20.0,-28.57142857142857
2022-10-18,-20.0,-28.57142857142857
2022-10-19,30.0,42.857142857142854
2022-10-20,10.0,14.285714285714285
2022-10-21,40.0,57.14285714285714
2022-10-24,30.0,42.857142857142854
2022-10-25,50.0,71.42857142857143
2022-10-26,60.0,85.71428571428571
2022-10-27,60.0,85.71428571428571
2022-10-28,60.0,85.71428571428571
2022-10-31,60.0,85.71428571428571
2022-11-01,60.0,85.71428571428571
2022-11-02,50.0,71.42857142857143
2022-11-03,20.0,28.57142857142857
2022-11-04,30.0,42.857142857142854
2022-11-07,40.0,57.14285714285714
2022-11-08,60.0,85.71428571428571
2022-11-09,40.0,57.14285714285714
2022-11-10,70.0,100.0
2022-11-11,70.0,100.0
2022-11-14,60.0,85.71428571428571
2022-11-15,70.0,100.0
2022-11-16,60.0,85.71428571428571
2022-11-17,40.0,57.14285714285714
2022-11-18,40.0,57.14285714285714
2022-11-21,40.0,57.14285714285714
2022-11-22,40.0,57.14285714285714
2022-11-23,40.0,57.14285714285714
2022-11-25,40.0,57.14285714285714
2022-11-28,20.0,28.57142857142857
2022-11-29,20.0,28.57142857142857
2022-11-30,50.0,71.42857142857143
2022-12-01,50.0,71.42857142857143
2022-12-02,40.0,57.14285714285714
2022-12-05,20.0,28.57142857142857
2022-12-06,10.0,14.285714285714285
2022-12-07,10.0,14.285714285714285
2022-12-08,20.0,28.57142857142857
2022-12-09,10.0,14.285714285714285
2022-12-12,30.0,42.857142857142854
2022-12-13,30.0,42.857142857142854
2022-12-14,30.0,42.857142857142854
2022-12-15,-20.0,-28.57142857142857
2022-12-16,-20.0,-28.57142857142857
2022-12-19,-30.0,-42.857142857142854
2022-12-20,-30.0,-42.857142857142854
2022-12-21,-10.0,-14.285714285714285
2022-12-22,-10.0,-14.285714285714285
2022-12-23,-10.0,-14.285714285714285
2022-12-27,-10.0,-14.285714285714285
2022-12-28,-10.0,-14.285714285714285
2022-12-29,-10.0,-14.285714285714285
2022-12-30,-10.0,-14.285714285714285
2023-01-03,-20.0,-28.57142857142857
2023-01-04,-20.0,-28.57142857142857
2023-01-05,-20.0,-28.57142857142857
2023-01-06,-10.0,-14.285714285714285
2023-01-09,0.0,0.0
2023-01-10,0.0,0.0
